,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
2302,KY,31140,"Louisville-Jefferson County, KY-IN",13-0000,major,22640,4.7,38.885,0.811,27.71,57630,1.4,14.32,18.89,25.4,34.2,44.16,29790,39280,52830,71130,91850,2010
2330,KY,31140,"Louisville-Jefferson County, KY-IN",15-0000,major,10880,6.2,18.682,0.723,32.12,66810,1.8,17.17,23.03,30.69,39.93,49.69,35710,47910,63830,83060,103360,2010
2343,KY,31140,"Louisville-Jefferson County, KY-IN",17-0000,major,7920,5.9,13.605,0.75,31.14,64780,2.4,15.56,21.67,29.85,39.4,49.06,32360,45070,62080,81960,102040,2010
2368,KY,31140,"Louisville-Jefferson County, KY-IN",19-0000,major,2180,4.5,3.744,0.447,25.6,53250,4.2,13.82,17.55,23.12,31.17,41.15,28740,36500,48100,64830,85580,2010
2382,KY,31140,"Louisville-Jefferson County, KY-IN",21-0000,major,6330,4.2,10.866,0.726,18.56,38600,3.7,10.4,13.21,17.36,22.12,28.95,21640,27470,36100,46020,60210,2010
2397,KY,31140,"Louisville-Jefferson County, KY-IN",23-0000,major,3940,6.2,6.761,0.866,34.74,72260,4.5,15.21,18.94,26.22,46.79,64.55,31630,39380,54530,97330,134250,2010
2404,KY,31140,"Louisville-Jefferson County, KY-IN",25-0000,major,31170,3.1,53.538,0.805,23.19,48240,4.5,10.06,15.12,21.22,28.86,35.23,20930,31460,44140,60020,73270,2010
2444,KY,31140,"Louisville-Jefferson County, KY-IN",27-0000,major,5830,4,10.006,0.741,19.11,39750,2.7,8.84,11.93,17.1,23.84,32.05,18390,24820,35570,49590,66660,2010
2473,KY,31140,"Louisville-Jefferson County, KY-IN",29-0000,major,38180,5.3,65.58,1.135,30.28,62980,2.5,14.11,19.22,25.67,32.9,47.35,29350,39970,53400,68440,98500,2010
2520,KY,31140,"Louisville-Jefferson County, KY-IN",31-0000,major,16970,3.7,29.155,0.935,13.25,27560,1.4,9.23,10.6,12.63,14.67,18.01,19190,22050,26280,30510,37470,2010
2536,KY,31140,"Louisville-Jefferson County, KY-IN",33-0000,major,11500,7.1,19.744,0.787,16.59,34500,5.1,8.53,10.48,14.82,21.76,25.08,17750,21800,30820,45270,52170,2010
2554,KY,31140,"Louisville-Jefferson County, KY-IN",35-0000,major,53430,1.6,91.764,1.058,9.47,19700,1.2,7.47,7.75,8.62,10.16,13.04,15530,16110,17940,21120,27130,2010
2570,KY,31140,"Louisville-Jefferson County, KY-IN",37-0000,major,17220,2.7,29.575,0.9,10.74,22330,2.7,7.55,8.09,9.32,12.15,16.35,15710,16820,19390,25280,34000,2010
2578,KY,31140,"Louisville-Jefferson County, KY-IN",39-0000,major,13830,5.7,23.748,0.881,11,22870,2,7.64,8.27,9.44,12.11,16.58,15890,17200,19640,25180,34490,2010
2601,KY,31140,"Louisville-Jefferson County, KY-IN",41-0000,major,59400,2.6,102.017,0.965,17.51,36410,2.9,7.64,8.58,11.77,19.76,32.94,15890,17850,24470,41100,68500,2010
2621,KY,31140,"Louisville-Jefferson County, KY-IN",43-0000,major,100650,2.6,172.877,1.022,15,31200,1.1,9.02,11.17,14.01,17.67,22.44,18770,23230,29130,36760,46670,2010
2673,KY,31140,"Louisville-Jefferson County, KY-IN",45-0000,major,580,27.4,0.992,0.309,11.29,23470,2.9,7.78,8.56,10.23,12.81,15.73,16190,17790,21280,26650,32730,2010
2677,KY,31140,"Louisville-Jefferson County, KY-IN",47-0000,major,22230,3.7,38.188,0.957,18.72,38930,2.1,10.4,13.37,17.31,22.6,29.53,21620,27820,36010,47010,61430,2010
2714,KY,31140,"Louisville-Jefferson County, KY-IN",49-0000,major,24950,3.1,42.862,1.105,19.46,40470,1.9,10.38,13.45,18.14,23.98,31,21580,27970,37730,49880,64470,2010
2748,KY,31140,"Louisville-Jefferson County, KY-IN",51-0000,major,48300,3.2,82.952,1.28,17.44,36280,3.4,9.36,12.04,15.96,21.92,28.55,19460,25030,33190,45600,59390,2010
2831,KY,31140,"Louisville-Jefferson County, KY-IN",53-0000,major,56280,2.7,96.658,1.437,17.26,35890,8.6,8.56,10.41,14.06,19.71,26.63,17810,21660,29250,41010,55400,2010
2860,KY,36980,"Owensboro, KY",11-0000,major,1690,5.1,36.118,0.762,38.12,79290,2.7,17.17,23.65,33.89,46.23,65.92,35720,49190,70490,96150,137120,2010
2874,KY,36980,"Owensboro, KY",13-0000,major,1080,9.1,23.143,0.483,23.31,48480,2.9,11.72,16.18,21,28.38,36.87,24370,33650,43690,59020,76690,2010
2884,KY,36980,"Owensboro, KY",15-0000,major,370,17.4,7.839,0.303,27.02,56200,8.9,12.47,17.69,22.27,30.96,41.89,25930,36800,46320,64390,87120,2010
2889,KY,36980,"Owensboro, KY",17-0000,major,420,12.5,8.99,0.496,29.43,61210,3.8,14.38,20.78,28.47,37.24,47.54,29900,43220,59210,77460,98880,2010
2894,KY,36980,"Owensboro, KY",19-0000,major,260,15.2,5.518,0.659,25.11,52230,5.1,14.01,17.9,23.8,31.39,38.92,29150,37230,49490,65290,80960,2010
2898,KY,36980,"Owensboro, KY",21-0000,major,890,15.9,18.998,1.27,17.69,36800,3.9,10.24,12.85,17.26,21.66,26.36,21290,26720,35890,45060,54830,2010
2904,KY,36980,"Owensboro, KY",23-0000,major,200,13.1,4.283,0.548,32.77,68160,11.4,12.85,15.29,24.55,46.35,58.36,26720,31800,51060,96410,121380,2010
2907,KY,36980,"Owensboro, KY",25-0000,major,2830,0.7,60.643,0.911,20.41,42460,1.4,10.99,14.74,20.13,25.63,30.49,22860,30670,41870,53300,63420,2010
2922,KY,36980,"Owensboro, KY",27-0000,major,310,13.5,6.637,0.491,14.66,30500,5.5,7.6,9.12,12.58,17.52,22.73,15810,18960,26160,36440,47280,2010
2925,KY,36980,"Owensboro, KY",29-0000,major,3600,4.3,76.961,1.331,28.79,59880,7.7,13.83,18.41,23.1,29.41,45,28760,38290,48050,61180,93590,2010
2945,KY,36980,"Owensboro, KY",31-0000,major,1570,8.3,33.62,1.078,11.53,23980,2,8.36,9.46,10.91,12.85,15.65,17390,19670,22680,26730,32560,2010
2952,KY,36980,"Owensboro, KY",33-0000,major,730,7.4,15.697,0.626,13.04,27130,8.4,7.79,8.59,10.81,16.99,21.3,16210,17860,22480,35340,44300,2010
2956,KY,36980,"Owensboro, KY",35-0000,major,4610,6.8,98.728,1.138,9.06,18840,1.6,7.44,7.68,8.39,9.3,11.63,15470,15960,17450,19340,24200,2010
2970,KY,36980,"Owensboro, KY",37-0000,major,1580,7.7,33.705,1.026,10.08,20970,2.5,7.5,7.9,9.09,11.32,14,15610,16440,18900,23540,29120,2010
2976,KY,36980,"Owensboro, KY",39-0000,major,1230,10.9,26.335,0.977,11.08,23050,4.9,7.54,8,9.27,12.01,17.25,15690,16650,19290,24970,35870,2010
2984,KY,36980,"Owensboro, KY",41-0000,major,5100,4.8,109.177,1.033,13.72,28540,4.4,7.55,8.16,9.43,13.63,25.1,15710,16970,19610,28360,52220,2010
3000,KY,36980,"Owensboro, KY",43-0000,major,6890,3.4,147.403,0.871,13.41,27890,1.9,8.21,9.83,12.15,15.86,20.35,17080,20440,25270,32990,42330,2010
3034,KY,36980,"Owensboro, KY",45-0000,major,80,28.4,1.742,0.543,13.16,27370,6.4,8.22,10.35,12.58,15.4,18.37,17100,21530,26160,32030,38200,2010
3036,KY,36980,"Owensboro, KY",47-0000,major,2010,7.8,42.993,1.077,16.61,34550,2.8,8.96,11.42,15.5,21.59,25.89,18640,23750,32230,44900,53840,2010
3048,KY,36980,"Owensboro, KY",49-0000,major,2580,6.8,55.1,1.421,20.15,41910,3.3,10.79,14.77,20.63,24.47,30.37,22430,30730,42920,50910,63160,2010
3060,KY,36980,"Owensboro, KY",51-0000,major,5560,9.8,118.931,1.835,16.43,34170,3.2,8.81,11.49,16.08,20.18,24.81,18330,23890,33440,41960,51600,2010
3083,KY,36980,"Owensboro, KY",53-0000,major,3150,6,67.44,1.003,14.22,29570,2.3,8.12,9.81,13.22,17.22,21.82,16890,20390,27490,35810,45380,2010
3099,LA,10780,"Alexandria, LA",11-0000,major,2410,6.3,39.109,0.825,35.89,74660,2.6,18.4,24.33,32.32,42.59,57,38270,50610,67240,88590,118570,2010
3115,LA,10780,"Alexandria, LA",13-0000,major,1660,7.5,26.945,0.562,26.32,54740,3.1,14.73,17.97,24.64,31.79,41.06,30640,37380,51250,66120,85410,2010
3128,LA,10780,"Alexandria, LA",15-0000,major,310,11.8,5.086,0.197,26.57,55260,3.5,15.96,20.33,25.21,32.56,39.69,33200,42290,52440,67720,82560,2010
3132,LA,10780,"Alexandria, LA",17-0000,major,700,14.5,11.309,0.623,28.98,60280,2.9,16.34,20.69,27.34,36.17,43.83,33980,43030,56870,75240,91170,2010
3139,LA,10780,"Alexandria, LA",19-0000,major,260,7.2,4.173,0.498,31.32,65140,2.9,16.57,23.41,28.52,37.74,47.2,34460,48680,59320,78500,98180,2010
3141,LA,10780,"Alexandria, LA",21-0000,major,1360,15.3,22.148,1.481,18.29,38040,3.9,9.13,11.52,17.04,24.6,28.66,19000,23960,35450,51160,59610,2010
3151,LA,10780,"Alexandria, LA",23-0000,major,420,12.8,6.745,0.864,31.42,65350,8.8,14.12,17.87,24.77,38.14,53.85,29360,37170,51530,79340,112010,2010
3156,LA,10780,"Alexandria, LA",25-0000,major,3940,3.1,63.948,0.961,18.05,37540,2.8,8.17,11.96,19.24,22.08,26.08,17000,24880,40020,45930,54250,2010
3169,LA,10780,"Alexandria, LA",27-0000,major,470,17.8,7.569,0.56,17.54,36470,4.7,8.9,12.16,15.05,21.46,28.03,18500,25290,31310,44640,58300,2010
3174,LA,10780,"Alexandria, LA",29-0000,major,5710,5.4,92.839,1.606,29.67,61710,4.1,13.54,17.46,24,31.92,50.29,28160,36320,49930,66400,104600,2010
3202,LA,10780,"Alexandria, LA",31-0000,major,3130,5.5,50.804,1.629,10.08,20960,2.8,7.61,8.13,8.98,11.2,14.69,15820,16900,18690,23300,30560,2010
3213,LA,10780,"Alexandria, LA",33-0000,major,2110,9.8,34.224,1.365,18.94,39400,3.2,9.22,14.33,18.56,23.01,27.54,19170,29800,38610,47850,57280,2010
3219,LA,10780,"Alexandria, LA",35-0000,major,4580,4.4,74.376,0.857,9.1,18920,2.1,7.44,7.68,8.4,9.26,11.55,15470,15980,17470,19270,24020,2010
3234,LA,10780,"Alexandria, LA",37-0000,major,2180,14.9,35.352,1.076,9.96,20720,2,7.53,7.95,8.95,10.89,14.19,15660,16530,18620,22660,29510,2010
3242,LA,10780,"Alexandria, LA",39-0000,major,2750,5.7,44.693,1.658,9.74,20260,3.1,7.51,7.9,8.78,10.44,14.15,15630,16420,18250,21720,29440,2010
3251,LA,10780,"Alexandria, LA",41-0000,major,6510,6.5,105.739,1,13.02,27080,2.6,7.54,8.25,10.18,14.76,21.96,15690,17160,21170,30690,45680,2010
3265,LA,10780,"Alexandria, LA",43-0000,major,9650,2.9,156.735,0.926,13.39,27860,2,8.02,9.4,11.87,16.29,21.39,16680,19540,24680,33880,44490,2010
3302,LA,10780,"Alexandria, LA",45-0000,major,280,8.5,4.532,1.412,14.38,29900,8.2,7.79,8.82,13.32,17.71,22.87,16200,18340,27700,36830,47570,2010
3305,LA,10780,"Alexandria, LA",47-0000,major,3380,11.5,54.891,1.375,16.06,33410,1.7,10.01,12,14.8,18.87,23.93,20820,24960,30790,39250,49780,2010
3320,LA,10780,"Alexandria, LA",49-0000,major,3290,7.4,53.534,1.38,17.93,37300,2.9,9.03,12.57,16.52,21.81,29.89,18780,26140,34370,45360,62160,2010
3340,LA,10780,"Alexandria, LA",51-0000,major,2650,13.5,42.981,0.663,15.71,32670,4,8.4,10.44,14.74,19.99,24.44,17480,21710,30660,41590,50840,2010
3351,LA,10780,"Alexandria, LA",53-0000,major,3830,6.6,62.271,0.926,13.55,28190,3.3,7.78,8.78,11.35,16.65,22.19,16170,18270,23610,34630,46160,2010
3366,LA,12940,"Baton Rouge, LA",11-0000,major,17270,2.5,48.583,1.025,42.3,87980,1.7,21,27.6,36.53,49.99,70.31,43680,57410,75980,103970,146250,2010
3397,LA,12940,"Baton Rouge, LA",13-0000,major,12910,3.2,36.315,0.758,26.26,54620,2.3,15.43,19.15,24.21,31.03,40.11,32100,39830,50360,64550,83430,2010
3423,LA,12940,"Baton Rouge, LA",15-0000,major,5590,3.9,15.721,0.608,27.64,57500,3.1,15.14,19.35,25.8,33.24,40.26,31490,40260,53670,69140,83740,2010
3434,LA,12940,"Baton Rouge, LA",17-0000,major,9470,7.6,26.629,1.468,37.18,77340,3.7,17.91,24.79,34.78,47.25,61.58,37240,51570,72340,98280,128080,2010
3460,LA,12940,"Baton Rouge, LA",19-0000,major,3360,5.6,9.456,1.129,27.39,56980,2.8,15.55,18.91,24.48,33.11,43.04,32350,39340,50920,68870,89530,2010
3472,LA,12940,"Baton Rouge, LA",21-0000,major,5240,3.1,14.731,0.985,20.96,43590,4.6,10.12,15.14,20.55,26.9,32.37,21040,31490,42740,55950,67320,2010
3486,LA,12940,"Baton Rouge, LA",23-0000,major,2530,7.3,7.103,0.909,36.38,75660,9,14.48,19.09,27.42,42.08,72.44,30110,39710,57030,87530,150680,2010
3495,LA,12940,"Baton Rouge, LA",25-0000,major,19980,2.6,56.208,0.845,22.12,46010,3.8,8.66,14.96,21.91,26.98,33.44,18010,31120,45570,56120,69560,2010
3530,LA,12940,"Baton Rouge, LA",27-0000,major,3950,5.6,11.106,0.822,21.71,45160,4.7,9.66,12.85,18.06,25.53,36.28,20090,26740,37560,53100,75460,2010
3553,LA,12940,"Baton Rouge, LA",29-0000,major,20320,5,57.145,0.989,28.69,59680,2.8,13.13,17.11,23.25,31.48,46.92,27310,35580,48350,65480,97600,2010
3594,LA,12940,"Baton Rouge, LA",31-0000,major,9030,6.2,25.406,0.815,10.98,22840,1.9,7.72,8.43,9.76,12.23,15.85,16060,17530,20300,25440,32970,2010
3610,LA,12940,"Baton Rouge, LA",33-0000,major,10760,3,30.254,1.206,16.68,34700,4.8,8.46,10.89,14.92,21.64,27.14,17600,22640,31030,45000,56440,2010
3626,LA,12940,"Baton Rouge, LA",35-0000,major,28950,1.8,81.429,0.939,9.39,19530,1.8,7.46,7.74,8.58,9.89,12.99,15520,16090,17860,20570,27020,2010
3644,LA,12940,"Baton Rouge, LA",37-0000,major,10280,3.1,28.928,0.881,10.44,21710,2.2,7.52,7.99,9.26,11.76,15.05,15640,16610,19250,24460,31300,2010
3653,LA,12940,"Baton Rouge, LA",39-0000,major,10700,7.4,30.099,1.117,10.39,21610,2.5,7.54,7.98,8.91,11.22,15.85,15670,16600,18540,23340,32970,2010
3674,LA,12940,"Baton Rouge, LA",41-0000,major,35100,3.5,98.715,0.934,14.34,29840,2.4,7.55,8.27,10.35,17.02,26.03,15710,17200,21530,35390,54140,2010
3694,LA,12940,"Baton Rouge, LA",43-0000,major,58920,2.2,165.71,0.979,14.27,29690,1,8.36,10.2,13.18,17.22,21.99,17390,21210,27410,35810,45730,2010
3740,LA,12940,"Baton Rouge, LA",45-0000,major,330,9.3,0.928,0.289,15.7,32660,9.4,8.52,10.38,14.76,18.68,26.03,17710,21580,30710,38850,54150,2010
3744,LA,12940,"Baton Rouge, LA",47-0000,major,28010,4.4,78.775,1.974,18.41,38300,1.5,10.37,13.19,17.17,22.54,28.47,21570,27440,35710,46890,59220,2010
3781,LA,12940,"Baton Rouge, LA",49-0000,major,19070,7.3,53.65,1.383,18.38,38230,1.7,10.09,12.68,17.25,22.93,28.73,20980,26370,35880,47690,59760,2010
3810,LA,12940,"Baton Rouge, LA",51-0000,major,20280,6.4,57.027,0.88,20.4,42440,3.5,9.33,12.62,18.2,26.77,34.53,19410,26240,37850,55690,71830,2010
3855,LA,12940,"Baton Rouge, LA",53-0000,major,23490,3.4,66.082,0.983,14.63,30440,2.2,8.04,9.34,13.01,17.64,24.58,16730,19420,27060,36700,51130,2010
3883,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",11-0000,major,3450,5,38.196,0.806,41,85280,2.3,19.91,25.7,34.53,47.58,70.95,41410,53450,71820,98980,147580,2010
3900,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",13-0000,major,2140,6.8,23.675,0.494,24,49930,1.9,13.59,17.86,22.52,29.04,35.96,28280,37150,46850,60410,74790,2010
3912,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",15-0000,major,380,12.9,4.18,0.162,24.26,50450,2.9,13.79,17.3,22.29,28.81,35.23,28690,35980,46350,59920,73280,2010
3917,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",17-0000,major,1330,14.5,14.715,0.811,30.78,64020,4,15.39,19.91,28.26,38.92,50.98,32010,41410,58780,80950,106030,2010
3932,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",19-0000,major,390,17.1,4.357,0.52,26.74,55620,4.3,12.81,17.85,24.23,33.73,43.25,26640,37130,50390,70160,89970,2010
3936,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",21-0000,major,1820,20.3,20.158,1.348,16.6,34520,2.6,9.9,11.84,14.78,20.98,26.12,20590,24620,30740,43630,54330,2010
3946,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",23-0000,major,250,20.9,2.779,0.356,28.4,59070,11.3,16.6,20.96,23.86,34.04,53.05,34540,43600,49630,70810,110340,2010
3948,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",25-0000,major,4780,10.1,52.882,0.795,19.75,41070,2.1,8.85,17.77,20.84,23.65,27.16,18410,36960,43340,49200,56490,2010
3959,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",27-0000,major,300,14.7,3.368,0.249,16.45,34220,4.4,7.86,11.1,15.02,20.72,26.75,16340,23090,31250,43090,55630,2010
3963,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",29-0000,major,4200,10.5,46.531,0.805,27.22,56620,3.5,12.17,16.04,22.55,28.38,47.02,25300,33370,46900,59030,97810,2010
3987,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",31-0000,major,1670,9.9,18.448,0.592,11.01,22890,3.4,7.63,8.55,10.52,13.18,15.59,15880,17780,21890,27410,32420,2010
3996,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",33-0000,major,1600,6.1,17.729,0.707,15.75,32760,3.4,9.18,11.64,15.1,18.54,24.11,19090,24210,31410,38570,50160,2010
4002,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",35-0000,major,6510,6.4,72.007,0.83,9.38,19500,2.3,7.44,7.68,8.45,9.57,13.06,15470,15980,17570,19900,27160,2010
4017,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",37-0000,major,2140,9.9,23.738,0.723,10.01,20810,2.2,7.55,8.08,9.31,11.27,13.54,15710,16810,19360,23440,28150,2010
4023,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",39-0000,major,1430,10.8,15.854,0.588,9.37,19500,2.2,7.48,7.8,8.7,9.96,12.29,15560,16220,18090,20720,25560,2010
4032,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",41-0000,major,9140,3.5,101.16,0.957,14.03,29190,3.5,7.56,8.25,9.73,15.54,25.68,15730,17150,20230,32310,53410,2010
4047,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",43-0000,major,13550,3.3,150.001,0.887,13.13,27310,1.2,7.96,9.21,11.71,15.52,20.35,16570,19150,24350,32280,42330,2010
4085,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",45-0000,major,100,34.4,1.12,0.349,12.69,26390,6.4,7.76,8.46,12.33,16.36,19.24,16140,17600,25650,34020,40030,2010
4087,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",47-0000,major,6420,6,71.051,1.78,18.66,38810,2.1,11.09,14.15,17.63,21.83,28.58,23060,29430,36680,45410,59450,2010
4110,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",49-0000,major,6520,5.6,72.161,1.861,18.97,39460,1.7,10.26,13.1,17.68,23.27,29.73,21350,27250,36780,48400,61840,2010
4132,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",51-0000,major,8370,7.2,92.674,1.43,17.98,37390,1.8,9.62,12.98,17.51,21.51,26.92,20000,27000,36420,44730,56000,2010
4160,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",53-0000,major,13840,6.7,153.214,2.278,21.84,45430,5.5,8.66,11.35,16.9,28.12,44.19,18020,23600,35160,58480,91910,2010
4183,LA,29180,"Lafayette, LA",11-0000,major,5260,3,37.067,0.782,42.02,87410,1.7,20.98,27.12,35.56,48.14,72.49,43630,56410,73950,100130,150780,2010
4205,LA,29180,"Lafayette, LA",13-0000,major,3760,4.3,26.533,0.554,26.91,55980,2.2,15.35,19.05,24.57,32.17,41.73,31930,39630,51100,66910,86810,2010
4225,LA,29180,"Lafayette, LA",15-0000,major,1190,5.4,8.39,0.325,24.25,50440,1.9,14.33,17.66,22.43,28.95,36.44,29810,36740,46650,60210,75790,2010
4236,LA,29180,"Lafayette, LA",17-0000,major,3100,5.1,21.878,1.206,32.23,67040,5.3,15.38,19.52,27.95,39.7,52.89,31990,40590,58140,82580,110010,2010
4257,LA,29180,"Lafayette, LA",19-0000,major,1410,14.8,9.938,1.187,28.02,58280,3.3,14.45,19.48,27.2,34.12,43.01,30070,40530,56570,70960,89460,2010
4267,LA,29180,"Lafayette, LA",21-0000,major,1860,4.7,13.152,0.879,17.73,36870,6.1,8.48,10.94,16.53,23.38,28.99,17630,22760,34390,48630,60290,2010
4280,LA,29180,"Lafayette, LA",23-0000,major,1340,10.2,9.453,1.21,31.94,66440,7.8,13.15,17.12,27.38,42.29,56.95,27360,35620,56950,87960,118450,2010
4285,LA,29180,"Lafayette, LA",25-0000,major,6270,2.6,44.234,0.665,20.72,43090,2.3,8.85,13.71,21.8,26.04,30.18,18420,28520,45350,54160,62770,2010
4293,LA,29180,"Lafayette, LA",27-0000,major,960,8.6,6.749,0.5,17.26,35890,4.1,9.64,11.75,14.91,20.44,29.58,20060,24440,31000,42520,61520,2010
4304,LA,29180,"Lafayette, LA",29-0000,major,8710,3.7,61.409,1.062,29.79,61960,5.5,13.43,16.98,23.12,33.48,57.04,27920,35330,48100,69650,118650,2010
4331,LA,29180,"Lafayette, LA",31-0000,major,4320,3.8,30.454,0.977,10.49,21820,2.2,7.69,8.32,9.43,11.92,14.73,15990,17300,19610,24800,30640,2010
4344,LA,29180,"Lafayette, LA",33-0000,major,2210,3.1,15.602,0.622,16.06,33400,4.2,8.18,10.11,14.92,20.6,25.39,17020,21020,31030,42850,52820,2010
4354,LA,29180,"Lafayette, LA",35-0000,major,12780,5.3,90.172,1.039,9.29,19330,1.6,7.45,7.7,8.53,10,12.79,15490,16020,17740,20800,26600,2010
4371,LA,29180,"Lafayette, LA",37-0000,major,2930,6.5,20.684,0.63,10.61,22070,2.1,7.58,8.14,9.39,12.12,15.53,15780,16930,19540,25210,32300,2010
4380,LA,29180,"Lafayette, LA",39-0000,major,3650,11.5,25.73,0.955,9.57,19900,2.7,7.45,7.72,8.53,9.63,13.45,15500,16060,17740,20020,27980,2010
4393,LA,29180,"Lafayette, LA",41-0000,major,18220,3.3,128.511,1.215,14.29,29730,2.4,7.53,8.21,10.39,16.72,27.62,15670,17080,21600,34780,57440,2010
4409,LA,29180,"Lafayette, LA",43-0000,major,23820,2.7,168.005,0.993,13.97,29070,0.9,8.31,10.08,13.11,16.87,21.21,17290,20980,27270,35090,44110,2010
4449,LA,29180,"Lafayette, LA",45-0000,major,80,13.7,0.56,0.174,13.16,27380,5,8.13,9.46,12.36,15.88,19.3,16910,19680,25700,33020,40150,2010
4451,LA,29180,"Lafayette, LA",47-0000,major,9190,7.8,64.846,1.625,17.8,37020,1.9,10.11,12.64,16.23,20.88,27.9,21040,26290,33750,43430,58030,2010
4479,LA,29180,"Lafayette, LA",49-0000,major,10350,4.9,72.979,1.882,18.89,39290,1.7,9.84,13.09,17.76,23.79,29.68,20460,27230,36930,49480,61730,2010
4502,LA,29180,"Lafayette, LA",51-0000,major,8780,4.8,61.914,0.955,17.48,36350,2.9,8.78,11.63,16.13,21.48,28.12,18250,24180,33540,44680,58490,2010
4532,LA,29180,"Lafayette, LA",53-0000,major,11590,4.4,81.74,1.215,16.36,34020,3.3,8.45,10.65,14.96,20.62,26.59,17570,22150,31110,42890,55310,2010
4552,LA,29340,"Lake Charles, LA",11-0000,major,3310,4,37.875,0.799,38.31,79690,2.1,19.19,25.43,34.1,45.22,63.98,39920,52890,70930,94050,133070,2010
4573,LA,29340,"Lake Charles, LA",13-0000,major,1900,8.4,21.683,0.452,24.43,50810,1.9,14.91,17.8,22.68,29.28,36.13,31020,37030,47180,60900,75160,2010
4585,LA,29340,"Lake Charles, LA",15-0000,major,470,8.9,5.371,0.208,26.82,55790,3.2,15.77,18.5,24.17,34.33,42.35,32810,38480,50270,71410,88080,2010
4592,LA,29340,"Lake Charles, LA",17-0000,major,1380,10.2,15.788,0.87,34.43,71620,2.8,18.78,25.72,33.29,42.88,53.47,39060,53490,69250,89200,111220,2010
4607,LA,29340,"Lake Charles, LA",19-0000,major,640,12.6,7.318,0.874,28.45,59180,3.2,16.22,21.24,28.19,33.82,42.01,33740,44190,58630,70340,87390,2010
4612,LA,29340,"Lake Charles, LA",21-0000,major,1030,4.8,11.787,0.788,19.95,41500,2,11.27,14.92,19.5,25.3,29.75,23440,31030,40560,52620,61890,2010
4621,LA,29340,"Lake Charles, LA",23-0000,major,360,19.4,4.174,0.534,39.52,82210,17.2,12.72,16.85,26.8,50.24,#,26460,35040,55740,104490,#,2010
4624,LA,29340,"Lake Charles, LA",25-0000,major,5540,0.9,63.331,0.952,19.74,41050,2.3,7.81,16.31,20.91,24.48,28.9,16250,33920,43490,50920,60110,2010
4633,LA,29340,"Lake Charles, LA",27-0000,major,460,13.8,5.275,0.391,17.57,36550,5.8,9.73,11.35,14.35,21.42,30.48,20240,23600,29840,44550,63400,2010
4636,LA,29340,"Lake Charles, LA",29-0000,major,5230,5.3,59.827,1.035,26.8,55740,3,12.4,16.86,23.34,29.87,46.34,25800,35080,48560,62130,96390,2010
4662,LA,29340,"Lake Charles, LA",31-0000,major,3220,8.1,36.786,1.18,10.59,22020,2.9,7.75,8.61,9.99,11.51,13.88,16110,17900,20770,23940,28870,2010
4674,LA,29340,"Lake Charles, LA",33-0000,major,2560,6.7,29.296,1.168,19.08,39680,10.2,8.23,10.31,15.77,26.95,35.52,17110,21450,32800,56060,73870,2010
4682,LA,29340,"Lake Charles, LA",35-0000,major,8190,6,93.664,1.08,9.43,19610,2.2,7.46,7.74,8.55,9.64,12.64,15520,16100,17780,20050,26300,2010
4700,LA,29340,"Lake Charles, LA",37-0000,major,3170,12,36.275,1.104,10,20810,2.2,7.56,8.03,9.02,11.08,14.06,15720,16710,18760,23050,29240,2010
4708,LA,29340,"Lake Charles, LA",39-0000,major,3590,11.7,41.075,1.524,10.31,21440,2.3,7.51,7.87,8.72,10.48,18.6,15620,16380,18130,21800,38680,2010
4721,LA,29340,"Lake Charles, LA",41-0000,major,9440,3.3,107.947,1.021,12.34,25670,2.6,7.53,8.11,9.36,14.11,21.36,15670,16860,19480,29340,44430,2010
4736,LA,29340,"Lake Charles, LA",43-0000,major,12650,3.3,144.75,0.856,13.29,27640,1.8,8.12,9.53,12.2,15.85,20.15,16890,19820,25370,32970,41910,2010
