,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
2417,AL,22520,"Florence-Muscle Shoals, AL",49-0000,major,2180,5.8,17.22,35820,5.3,9.36,11.98,15.67,21.71,27.61,19480,24920,32590,45160,57440,2005
2435,AL,22520,"Florence-Muscle Shoals, AL",51-0000,major,6440,9.2,12.62,26250,3.5,7.22,8.68,11.77,15.59,19.03,15020,18050,24470,32430,39570,2005
2461,AL,22520,"Florence-Muscle Shoals, AL",53-0000,major,4540,8.3,11.73,24390,3.0,6.20,7.65,10.21,14.92,19.95,12890,15900,21240,31040,41500,2005
2475,AL,23460,"Gadsden, AL",11-0000,major,1200,7.4,35.35,73520,4.4,14.77,20.99,29.30,41.63,#,30720,43650,60950,86600,#,2005
2489,AL,23460,"Gadsden, AL",13-0000,major,660,7.1,24.40,50740,4.9,11.15,14.99,20.53,31.00,42.98,23190,31170,42710,64490,89390,2005
2501,AL,23460,"Gadsden, AL",17-0000,major,280,11.6,24.78,51540,6.8,10.39,15.41,25.22,33.22,40.43,21600,32050,52460,69100,84100,2005
2506,AL,23460,"Gadsden, AL",19-0000,major,70,26.1,19.03,39590,6.2,10.64,13.82,17.19,22.53,31.56,22140,28750,35760,46860,65630,2005
2507,AL,23460,"Gadsden, AL",21-0000,major,470,9.3,16.02,33310,3.8,8.68,11.31,15.04,20.12,25.20,18050,23520,31280,41850,52410,2005
2512,AL,23460,"Gadsden, AL",23-0000,major,80,20.5,36.00,74890,7.7,15.27,18.74,30.37,49.11,67.76,31760,38980,63170,102140,140950,2005
2514,AL,23460,"Gadsden, AL",25-0000,major,2190,11.7,15.44,32120,3.4,6.76,10.54,16.55,19.92,21.90,14050,21930,34430,41440,45550,2005
2524,AL,23460,"Gadsden, AL",27-0000,major,270,6.2,12.25,25480,4.2,6.48,8.03,10.73,15.05,19.47,13480,16690,22320,31300,40490,2005
2527,AL,23460,"Gadsden, AL",29-0000,major,2760,17.0,21.59,44900,3.6,9.50,12.86,18.06,23.18,37.28,19770,26750,37560,48220,77550,2005
2542,AL,23460,"Gadsden, AL",31-0000,major,1440,11.8,8.97,18650,3.9,6.26,7.35,8.39,10.15,12.31,13020,15280,17460,21110,25610,2005
2550,AL,23460,"Gadsden, AL",33-0000,major,770,7.3,13.10,27250,4.8,8.02,10.05,12.84,15.71,19.07,16670,20900,26700,32670,39660,2005
2554,AL,23460,"Gadsden, AL",35-0000,major,3820,3.6,7.00,14560,1.5,5.53,5.91,6.54,7.65,9.49,11510,12290,13600,15920,19750,2005
2569,AL,23460,"Gadsden, AL",37-0000,major,1070,11.5,9.29,19310,3.6,5.75,6.48,8.00,10.83,15.17,11950,13470,16650,22530,31550,2005
2578,AL,23460,"Gadsden, AL",39-0000,major,580,11.0,8.01,16660,4.1,5.66,6.23,7.26,8.59,11.94,11780,12970,15090,17860,24840,2005
2585,AL,23460,"Gadsden, AL",41-0000,major,3560,6.7,11.01,22900,4.9,5.76,6.52,8.09,12.97,20.79,11980,13550,16820,26980,43230,2005
2597,AL,23460,"Gadsden, AL",43-0000,major,5180,5.5,12.03,25020,2.1,7.09,8.52,10.83,13.95,19.37,14750,17720,22530,29020,40300,2005
2628,AL,23460,"Gadsden, AL",45-0000,major,30,19.8,13.28,27620,9.2,9.00,10.08,14.03,15.88,16.97,18720,20970,29190,33030,35310,2005
2630,AL,23460,"Gadsden, AL",47-0000,major,1400,12.0,12.81,26650,2.4,8.08,9.69,11.99,14.89,17.66,16810,20160,24950,30980,36740,2005
2642,AL,23460,"Gadsden, AL",49-0000,major,1490,7.6,14.26,29660,3.1,7.25,10.20,13.60,17.65,21.28,15090,21210,28290,36720,44260,2005
2652,AL,23460,"Gadsden, AL",51-0000,major,4570,8.5,13.20,27460,8.3,7.50,8.81,11.73,18.01,20.47,15600,18330,24400,37470,42570,2005
2672,AL,23460,"Gadsden, AL",53-0000,major,4330,30.7,11.21,23320,4.0,5.99,7.02,10.29,13.23,18.81,12450,14600,21410,27530,39120,2005
2685,AL,26620,"Huntsville, AL",11-0000,major,9010,5.1,41.89,87120,1.5,18.90,26.76,39.74,53.69,67.97,39320,55670,82660,111680,141380,2005
2714,AL,26620,"Huntsville, AL",13-0000,major,10810,6.1,28.90,60110,5.6,14.35,19.99,28.26,36.66,44.09,29840,41580,58770,76260,91700,2005
2738,AL,26620,"Huntsville, AL",15-0000,major,11250,9.4,33.81,70330,2.6,17.10,23.53,32.63,41.92,51.44,35570,48940,67870,87190,106980,2005
2749,AL,26620,"Huntsville, AL",17-0000,major,14580,6.3,34.43,71620,5.6,16.42,24.34,34.68,45.01,53.02,34160,50620,72140,93630,110280,2005
2776,AL,26620,"Huntsville, AL",19-0000,major,1880,19.4,29.89,62170,5.8,15.31,19.23,26.49,37.75,50.90,31850,40000,55090,78530,105870,2005
2788,AL,26620,"Huntsville, AL",21-0000,major,1210,7.5,15.65,32550,2.8,9.14,11.12,14.57,19.41,24.45,19010,23130,30300,40370,50850,2005
2798,AL,26620,"Huntsville, AL",23-0000,major,870,17.9,39.57,82310,9.3,17.15,20.81,30.95,55.02,#,35670,43280,64370,114440,#,2005
2803,AL,26620,"Huntsville, AL",25-0000,major,8820,10.0,17.23,35830,5.7,6.33,9.22,18.21,22.92,26.55,13160,19180,37880,47670,55220,2005
2827,AL,26620,"Huntsville, AL",27-0000,major,2230,6.6,18.22,37890,3.5,8.28,11.35,16.43,24.20,31.16,17220,23600,34170,50330,64810,2005
2844,AL,26620,"Huntsville, AL",29-0000,major,8870,3.4,24.45,50860,2.4,10.88,15.03,20.30,26.59,41.04,22630,31250,42220,55300,85360,2005
2870,AL,26620,"Huntsville, AL",31-0000,major,3330,8.0,9.43,19610,3.2,6.55,7.42,8.53,10.56,13.41,13620,15430,17740,21960,27900,2005
2880,AL,26620,"Huntsville, AL",33-0000,major,4270,5.1,13.39,27860,5.6,6.49,7.89,12.48,17.99,21.33,13490,16410,25950,37420,44370,2005
2891,AL,26620,"Huntsville, AL",35-0000,major,14240,2.1,7.22,15030,1.0,5.52,5.90,6.54,7.90,10.35,11480,12270,13600,16430,21530,2005
2907,AL,26620,"Huntsville, AL",37-0000,major,5700,3.7,8.81,18330,2.8,5.80,6.61,8.15,10.41,12.79,12060,13760,16960,21650,26610,2005
2915,AL,26620,"Huntsville, AL",39-0000,major,2940,5.2,8.49,17670,2.9,5.71,6.37,7.48,8.83,13.01,11890,13240,15560,18360,27070,2005
2926,AL,26620,"Huntsville, AL",41-0000,major,19940,2.7,13.53,28140,4.1,6.17,7.55,9.72,14.59,25.20,12840,15700,20210,30350,52420,2005
2943,AL,26620,"Huntsville, AL",43-0000,major,29110,2.8,14.04,29200,4.7,7.52,9.33,12.17,16.51,22.59,15650,19410,25320,34340,46980,2005
2986,AL,26620,"Huntsville, AL",45-0000,major,170,24.5,10.16,21120,9.8,5.59,6.20,7.94,12.08,19.55,11620,12890,16510,25130,40670,2005
2990,AL,26620,"Huntsville, AL",47-0000,major,5340,6.7,15.21,31640,3.2,8.81,10.62,13.90,18.51,23.06,18320,22100,28920,38500,47960,2005
3012,AL,26620,"Huntsville, AL",49-0000,major,7210,5.2,15.65,32550,2.4,8.45,10.79,14.59,19.12,25.21,17570,22440,30360,39780,52430,2005
3038,AL,26620,"Huntsville, AL",51-0000,major,17060,5.4,15.35,31920,5.4,7.29,9.43,13.10,20.80,26.83,15160,19610,27250,43270,55800,2005
3080,AL,26620,"Huntsville, AL",53-0000,major,11690,4.9,11.15,23200,3.0,6.23,7.57,9.68,13.17,18.54,12960,15750,20130,27390,38570,2005
3099,AL,33660,"Mobile, AL",11-0000,major,7410,3.3,38.21,79480,1.8,17.08,22.69,32.60,45.88,#,35530,47200,67810,95420,#,2005
3123,AL,33660,"Mobile, AL",13-0000,major,4210,6.4,22.44,46680,2.8,11.60,15.00,20.61,28.44,35.19,24130,31200,42870,59150,73200,2005
3147,AL,33660,"Mobile, AL",15-0000,major,2430,27.7,22.86,47540,2.5,13.12,16.04,21.38,28.64,35.14,27280,33350,44470,59560,73090,2005
3157,AL,33660,"Mobile, AL",17-0000,major,2420,7.7,28.18,58610,3.1,13.73,19.62,27.88,36.79,43.18,28550,40810,58000,76520,89810,2005
3179,AL,33660,"Mobile, AL",19-0000,major,980,6.8,24.04,50010,4.1,12.33,16.71,22.37,28.69,39.23,25650,34750,46530,59670,81590,2005
3186,AL,33660,"Mobile, AL",21-0000,major,1970,9.9,15.48,32190,3.0,9.42,11.32,14.85,18.62,22.87,19590,23540,30880,38730,47560,2005
3197,AL,33660,"Mobile, AL",23-0000,major,1320,9.6,38.14,79340,6.1,16.19,20.85,30.11,46.88,#,33670,43360,62630,97520,#,2005
3202,AL,33660,"Mobile, AL",25-0000,major,8590,6.2,18.78,39070,9.1,7.28,11.88,18.13,23.53,27.20,15150,24710,37700,48950,56580,2005
3220,AL,33660,"Mobile, AL",27-0000,major,1580,11.6,15.19,31590,3.6,7.06,9.14,13.15,18.32,25.00,14690,19010,27360,38110,52000,2005
3233,AL,33660,"Mobile, AL",29-0000,major,10530,3.0,24.02,49950,5.9,10.33,14.02,19.68,25.15,36.78,21490,29160,40940,52320,76490,2005
3262,AL,33660,"Mobile, AL",31-0000,major,4250,4.4,9.32,19380,1.8,6.62,7.56,8.85,10.50,12.77,13770,15720,18410,21840,26570,2005
3274,AL,33660,"Mobile, AL",33-0000,major,3610,7.2,13.08,27220,5.6,6.37,8.62,12.20,15.89,20.67,13260,17930,25380,33050,43000,2005
3281,AL,33660,"Mobile, AL",35-0000,major,13280,4.6,7.17,14920,1.1,5.51,5.90,6.54,7.89,10.11,11470,12270,13610,16420,21040,2005
3297,AL,33660,"Mobile, AL",37-0000,major,5590,4.6,8.14,16940,2.4,5.65,6.21,7.33,9.34,11.72,11750,12910,15240,19440,24370,2005
3305,AL,33660,"Mobile, AL",39-0000,major,3540,10.8,8.37,17410,3.9,5.60,6.12,7.07,8.78,12.95,11660,12730,14720,18270,26940,2005
3319,AL,33660,"Mobile, AL",41-0000,major,19900,4.1,13.01,27070,2.9,5.86,6.83,9.66,15.63,24.63,12200,14200,20100,32520,51240,2005
3337,AL,33660,"Mobile, AL",43-0000,major,28470,2.6,12.15,25270,1.8,7.07,8.72,10.98,14.43,19.00,14700,18140,22840,30010,39530,2005
3382,AL,33660,"Mobile, AL",45-0000,major,250,28.6,9.92,20630,17.4,6.14,7.23,8.28,11.70,17.22,12770,15050,17220,24330,35830,2005
3383,AL,33660,"Mobile, AL",47-0000,major,12560,6.2,13.99,29090,1.8,8.35,10.14,13.10,16.55,20.67,17370,21100,27240,34430,42990,2005
3411,AL,33660,"Mobile, AL",49-0000,major,9150,5.5,15.96,33200,2.0,8.37,11.27,15.43,20.21,24.65,17400,23430,32090,42030,51270,2005
3437,AL,33660,"Mobile, AL",51-0000,major,10970,10.1,14.06,29240,4.3,6.96,8.66,12.44,18.07,24.54,14480,18010,25880,37580,51040,2005
3483,AL,33660,"Mobile, AL",53-0000,major,13460,4.2,12.40,25800,2.5,6.35,7.86,10.75,15.22,21.16,13220,16350,22350,31650,44020,2005
3508,AL,33860,"Montgomery, AL",11-0000,major,7560,3.1,36.86,76670,1.9,16.23,23.09,31.79,43.50,67.26,33760,48030,66130,90480,139900,2005
3540,AL,33860,"Montgomery, AL",13-0000,major,6290,4.9,25.42,52870,4.1,13.24,16.88,21.79,30.05,39.72,27540,35110,45330,62510,82620,2005
3566,AL,33860,"Montgomery, AL",15-0000,major,3320,6.6,33.14,68930,11.0,15.51,20.70,28.74,40.32,59.41,32250,43060,59780,83870,123580,2005
3577,AL,33860,"Montgomery, AL",17-0000,major,2360,4.5,24.05,50030,2.3,10.68,15.96,22.52,30.62,40.61,22220,33200,46850,63690,84470,2005
3593,AL,33860,"Montgomery, AL",19-0000,major,1180,3.0,22.43,46660,5.3,12.42,15.55,20.80,27.01,34.34,25840,32340,43270,56180,71430,2005
3604,AL,33860,"Montgomery, AL",21-0000,major,1960,8.1,16.58,34490,3.8,9.88,12.58,15.81,20.17,24.86,20550,26160,32890,41960,51710,2005
3617,AL,33860,"Montgomery, AL",23-0000,major,1490,4.8,37.57,78140,6.6,15.17,21.65,32.78,43.71,#,31550,45040,68180,90920,#,2005
3624,AL,33860,"Montgomery, AL",25-0000,major,8750,5.5,16.78,34910,3.5,6.78,9.96,16.70,21.00,27.01,14110,20710,34750,43690,56190,2005
3648,AL,33860,"Montgomery, AL",27-0000,major,1740,6.6,17.04,35450,3.5,7.57,11.00,15.75,20.69,27.76,15750,22870,32750,43040,57740,2005
3668,AL,33860,"Montgomery, AL",29-0000,major,8470,5.1,26.03,54140,4.3,10.39,14.02,19.73,27.83,54.05,21600,29170,41050,57880,112430,2005
3700,AL,33860,"Montgomery, AL",31-0000,major,3510,5.4,9.35,19450,2.1,6.71,7.56,8.74,10.68,13.00,13960,15730,18170,22220,27050,2005
3714,AL,33860,"Montgomery, AL",33-0000,major,4930,6.8,14.32,29780,5.9,6.56,8.74,13.90,18.61,21.92,13640,18170,28910,38710,45590,2005
3725,AL,33860,"Montgomery, AL",35-0000,major,12540,3.2,7.24,15060,1.1,5.53,5.92,6.58,7.91,10.15,11500,12320,13680,16460,21120,2005
3742,AL,33860,"Montgomery, AL",37-0000,major,5630,5.0,8.36,17400,3.4,5.62,6.15,7.20,9.65,13.25,11690,12800,14980,20080,27550,2005
3750,AL,33860,"Montgomery, AL",39-0000,major,3140,7.7,9.97,20740,4.0,5.75,6.50,8.21,11.27,16.19,11970,13510,17080,23440,33670,2005
3763,AL,33860,"Montgomery, AL",41-0000,major,15680,3.5,13.64,28380,2.9,6.04,7.18,9.56,16.34,26.64,12560,14930,19880,33990,55420,2005
3781,AL,33860,"Montgomery, AL",43-0000,major,30000,2.1,12.62,26240,1.2,7.32,8.96,11.50,15.28,19.84,15220,18630,23910,31780,41270,2005
3828,AL,33860,"Montgomery, AL",45-0000,major,340,12.7,11.92,24800,7.7,6.63,7.59,11.41,15.03,17.33,13800,15780,23740,31270,36050,2005
3831,AL,33860,"Montgomery, AL",47-0000,major,7760,5.3,13.08,27210,1.9,7.87,9.54,12.19,15.82,19.74,16370,19850,25360,32900,41050,2005
3855,AL,33860,"Montgomery, AL",49-0000,major,7300,5.4,15.70,32650,2.5,8.31,11.19,15.14,19.49,24.24,17280,23280,31480,40540,50430,2005
3884,AL,33860,"Montgomery, AL",51-0000,major,13290,5.9,11.94,24830,1.9,7.32,8.63,10.71,14.19,18.33,15220,17940,22280,29520,38140,2005
3931,AL,33860,"Montgomery, AL",53-0000,major,13410,4.4,11.86,24660,2.5,6.47,8.05,10.56,13.81,19.99,13460,16750,21960,28730,41590,2005
3951,AL,46220,"Tuscaloosa, AL",11-0000,major,3610,6.7,36.48,75870,2.4,16.83,22.48,31.48,43.78,65.82,35000,46750,65480,91060,136910,2005
3976,AL,46220,"Tuscaloosa, AL",13-0000,major,1750,6.6,22.78,47380,4.0,11.98,14.80,19.05,25.99,34.65,24910,30790,39620,54050,72080,2005
3994,AL,46220,"Tuscaloosa, AL",15-0000,major,570,5.2,23.28,48430,6.0,11.73,15.34,21.14,29.55,39.11,24390,31910,43970,61470,81340,2005
4000,AL,46220,"Tuscaloosa, AL",17-0000,major,1370,19.9,28.59,59460,6.2,11.72,17.82,26.32,37.40,50.62,24380,37060,54750,77800,105300,2005
4014,AL,46220,"Tuscaloosa, AL",19-0000,major,460,14.0,24.23,50400,8.0,11.30,15.78,22.09,27.33,38.89,23510,32830,45940,56850,80890,2005
4019,AL,46220,"Tuscaloosa, AL",21-0000,major,720,7.9,16.41,34140,4.4,8.24,12.11,16.32,20.56,24.68,17140,25200,33950,42760,51330,2005
4026,AL,46220,"Tuscaloosa, AL",23-0000,major,380,6.5,34.82,72420,10.7,15.32,20.37,26.20,38.43,#,31860,42360,54500,79940,#,2005
4030,AL,46220,"Tuscaloosa, AL",25-0000,major,5500,5.2,17.20,35770,13.3,6.17,7.67,16.60,21.29,30.26,12830,15950,34520,44290,62930,2005
4040,AL,46220,"Tuscaloosa, AL",27-0000,major,710,10.0,16.76,34850,7.9,7.31,8.66,13.32,19.15,30.39,15200,18020,27710,39830,63210,2005
4048,AL,46220,"Tuscaloosa, AL",29-0000,major,5990,7.3,22.22,46220,3.9,9.41,13.09,18.80,25.01,37.38,19580,27220,39090,52020,77740,2005
4070,AL,46220,"Tuscaloosa, AL",31-0000,major,2590,6.8,9.40,19540,3.0,6.42,7.43,8.70,10.56,13.18,13350,15460,18090,21960,27420,2005
4079,AL,46220,"Tuscaloosa, AL",33-0000,major,1360,6.6,15.51,32260,5.9,7.73,10.36,16.19,19.72,21.69,16080,21550,33680,41020,45110,2005
4083,AL,46220,"Tuscaloosa, AL",35-0000,major,7480,2.6,7.21,15000,1.1,5.53,5.94,6.61,8.00,10.13,11500,12350,13760,16640,21070,2005
4098,AL,46220,"Tuscaloosa, AL",37-0000,major,2650,5.0,8.61,17910,2.1,5.83,6.67,7.98,9.90,12.42,12130,13880,16590,20590,25830,2005
4105,AL,46220,"Tuscaloosa, AL",39-0000,major,1280,16.8,8.81,18330,5.0,5.62,6.17,7.26,10.56,14.54,11700,12820,15100,21960,30230,2005
4115,AL,46220,"Tuscaloosa, AL",41-0000,major,8500,3.8,12.15,25280,3.0,5.87,6.81,8.46,13.68,23.54,12220,14150,17590,28440,48970,2005
4128,AL,46220,"Tuscaloosa, AL",43-0000,major,12990,3.3,12.12,25210,1.6,6.98,8.84,11.27,14.29,18.32,14510,18380,23450,29730,38110,2005
4166,AL,46220,"Tuscaloosa, AL",47-0000,major,7110,6.8,14.83,30850,3.7,8.42,10.49,13.83,18.27,21.32,17510,21820,28760,38000,44350,2005
4189,AL,46220,"Tuscaloosa, AL",49-0000,major,3860,6.3,16.30,33910,2.9,7.97,10.67,15.53,20.54,25.74,16580,22190,32310,42720,53540,2005
4210,AL,46220,"Tuscaloosa, AL",51-0000,major,10550,20.7,14.21,29570,3.9,7.81,9.97,13.09,17.67,21.80,16250,20740,27220,36760,45350,2005
4236,AL,46220,"Tuscaloosa, AL",53-0000,major,6050,5.5,12.05,25060,2.9,6.33,8.10,10.58,15.48,20.07,13170,16850,22010,32200,41740,2005
4254,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",11-0000,major,9070,2.9,34.16,71050,2.5,17.74,22.62,31.13,40.26,55.00,36900,47040,64760,83750,114400,2005
4282,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",13-0000,major,7650,10.8,21.91,45580,2.2,13.72,15.88,19.56,25.77,33.69,28530,33030,40680,53600,70070,2005
4307,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",15-0000,major,3840,6.3,23.37,48620,4.4,12.75,15.94,21.21,29.13,37.14,26520,33160,44110,60580,77250,2005
4317,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",17-0000,major,3990,15.6,23.29,48440,3.5,11.58,16.02,22.84,29.04,37.26,24090,33320,47510,60400,77510,2005
4337,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",19-0000,major,1840,35.2,25.31,52640,9.4,11.94,14.93,23.61,33.67,41.02,24840,31060,49100,70030,85330,2005
4350,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",21-0000,major,1260,8.0,15.28,31780,5.4,7.76,9.41,13.00,20.41,26.12,16140,19580,27030,42450,54320,2005
4359,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",23-0000,major,800,12.1,18.82,39150,5.9,9.87,12.23,16.71,24.13,28.76,20530,25440,34750,50200,59810,2005
4366,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",25-0000,major,9500,11.5,19.25,40050,4.8,7.63,12.88,19.01,24.17,29.83,15870,26800,39530,50270,62050,2005
4386,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-0000,major,1580,11.5,16.43,34180,4.4,8.33,10.85,13.87,19.12,27.02,17320,22570,28840,39770,56200,2005
4401,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",29-0000,major,6720,6.9,25.30,52630,5.2,10.98,14.78,20.46,27.76,47.90,22850,30750,42570,57750,99630,2005
4433,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",31-0000,major,3340,9.3,10.10,21010,2.7,7.29,8.11,9.59,11.49,13.67,15160,16870,19950,23890,28420,2005
4445,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",33-0000,major,2520,14.0,13.39,27850,3.6,7.11,9.03,12.46,16.52,20.86,14780,18780,25910,34370,43390,2005
4454,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",35-0000,major,13910,3.1,7.57,15740,1.7,5.57,6.01,6.75,8.49,10.77,11580,12500,14050,17650,22390,2005
4470,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",37-0000,major,5020,6.1,9.75,20280,2.3,6.38,7.41,8.71,11.02,13.81,13280,15410,18120,22920,28730,2005
4477,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",39-0000,major,2890,7.9,8.20,17060,1.9,5.86,6.74,7.74,9.02,11.50,12190,14020,16100,18760,23920,2005
4491,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",41-0000,major,18820,3.3,13.55,28190,3.9,6.22,7.47,9.75,16.24,25.65,12930,15530,20280,33780,53360,2005
4510,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",43-0000,major,28910,5.7,12.03,25020,1.6,7.17,8.85,11.02,14.15,18.31,14920,18420,22920,29430,38090,2005
4557,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",45-0000,major,430,22.4,9.82,20430,4.4,6.62,7.50,8.52,10.69,15.50,13760,15600,17730,22230,32250,2005
4560,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",47-0000,major,8190,5.2,14.92,31030,1.7,9.36,11.05,14.09,17.48,21.12,19470,22990,29310,36350,43930,2005
4590,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",49-0000,major,7520,4.5,15.70,32660,1.5,9.04,10.83,14.72,19.61,24.39,18800,22530,30620,40790,50740,2005
4618,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",51-0000,major,27010,5.3,11.73,24400,1.5,7.62,8.78,10.80,13.74,16.87,15840,18250,22470,28590,35100,2005
4665,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",53-0000,major,22090,4.4,14.06,29250,6.0,7.65,9.62,12.81,17.01,22.51,15910,20000,26640,35380,46820,2005
4685,AR,22900,"Fort Smith, AR-OK",11-0000,major,3840,3.4,33.13,68910,2.0,12.53,20.29,29.41,41.48,58.46,26060,42200,61180,86290,121600,2005
4712,AR,22900,"Fort Smith, AR-OK",13-0000,major,2470,6.3,20.71,43080,2.3,11.26,14.61,19.30,25.22,32.36,23430,30400,40140,52460,67300,2005
4731,AR,22900,"Fort Smith, AR-OK",15-0000,major,810,12.6,24.33,50610,4.9,12.40,16.45,21.65,29.67,34.40,25780,34220,45040,61710,71550,2005
4740,AR,22900,"Fort Smith, AR-OK",17-0000,major,910,4.6,22.91,47650,3.2,12.96,15.77,20.67,28.67,37.15,26960,32810,42980,59640,77270,2005
4753,AR,22900,"Fort Smith, AR-OK",19-0000,major,300,8.2,21.42,44540,3.0,12.21,15.08,19.98,26.02,33.12,25400,31370,41560,54120,68890,2005
4758,AR,22900,"Fort Smith, AR-OK",21-0000,major,930,7.5,15.55,32340,3.3,8.22,10.98,14.38,19.63,25.16,17100,22830,29920,40840,52340,2005
4771,AR,22900,"Fort Smith, AR-OK",25-0000,major,6220,3.1,15.94,33160,3.5,7.08,11.76,16.44,20.11,23.65,14730,24460,34200,41820,49200,2005
4792,AR,22900,"Fort Smith, AR-OK",27-0000,major,720,9.8,14.98,31170,2.8,7.36,9.24,13.11,18.36,25.39,15300,19220,27260,38190,52800,2005
4803,AR,22900,"Fort Smith, AR-OK",29-0000,major,6030,17.6,21.48,44690,6.1,9.97,12.45,16.81,22.47,34.64,20740,25900,34960,46730,72050,2005
4830,AR,22900,"Fort Smith, AR-OK",31-0000,major,3160,9.7,8.85,18420,1.6,6.89,7.41,8.20,9.66,12.12,14320,15420,17050,20100,25210,2005
4842,AR,22900,"Fort Smith, AR-OK",33-0000,major,1840,14.1,12.62,26250,5.8,6.23,7.81,11.78,15.50,20.38,12950,16250,24500,32240,42380,2005
4850,AR,22900,"Fort Smith, AR-OK",35-0000,major,8850,3.3,7.09,14750,1.1,5.54,5.94,6.60,7.84,9.70,11520,12340,13720,16310,20170,2005
4867,AR,22900,"Fort Smith, AR-OK",37-0000,major,2990,6.0,8.70,18090,1.6,5.82,6.65,8.11,10.14,12.55,12110,13830,16870,21090,26100,2005
4874,AR,22900,"Fort Smith, AR-OK",39-0000,major,1720,12.9,7.88,16390,1.8,5.75,6.44,7.48,8.50,10.48,11950,13390,15560,17690,21790,2005
4884,AR,22900,"Fort Smith, AR-OK",41-0000,major,10420,3.1,11.49,23910,2.7,5.87,6.75,8.52,12.74,21.44,12210,14040,17710,26500,44590,2005
4899,AR,22900,"Fort Smith, AR-OK",43-0000,major,17540,5.1,11.59,24110,1.3,7.08,8.34,10.45,13.72,17.59,14730,17340,21740,28540,36590,2005
4948,AR,22900,"Fort Smith, AR-OK",45-0000,major,420,16.8,9.28,19300,5.3,6.14,7.38,8.95,11.13,12.94,12760,15360,18620,23150,26910,2005
4951,AR,22900,"Fort Smith, AR-OK",47-0000,major,5150,4.8,14.24,29610,1.4,9.10,10.81,12.98,16.42,21.04,18920,22490,27000,34160,43750,2005
4979,AR,22900,"Fort Smith, AR-OK",49-0000,major,4960,5.0,14.85,30880,1.7,8.81,10.73,13.92,18.22,22.51,18320,22310,28950,37900,46810,2005
5004,AR,22900,"Fort Smith, AR-OK",51-0000,major,21080,3.4,12.30,25590,3.2,7.38,8.41,11.71,15.45,17.30,15350,17500,24360,32130,35970,2005
5047,AR,22900,"Fort Smith, AR-OK",53-0000,major,15810,3.2,14.08,29290,5.9,7.30,9.22,13.91,18.24,21.49,15180,19180,28930,37940,44690,2005
5068,AR,26300,"Hot Springs, AR",11-0000,major,1350,6.2,31.46,65450,3.8,14.13,19.50,27.11,37.81,56.03,29380,40570,56380,78650,116540,2005
5082,AR,26300,"Hot Springs, AR",13-0000,major,740,13.7,19.85,41300,6.2,9.00,12.38,18.34,25.88,33.96,18730,25760,38140,53820,70630,2005
5092,AR,26300,"Hot Springs, AR",15-0000,major,200,12.1,18.44,38350,8.5,8.60,10.57,16.38,23.62,31.27,17890,21990,34060,49120,65050,2005
5096,AR,26300,"Hot Springs, AR",17-0000,major,220,8.4,21.10,43890,5.3,10.62,14.05,19.03,26.55,34.74,22080,29230,39580,55220,72270,2005
5100,AR,26300,"Hot Springs, AR",19-0000,major,140,10.1,24.98,51950,5.9,15.23,19.24,24.04,28.75,35.46,31680,40020,50000,59790,73750,2005
5102,AR,26300,"Hot Springs, AR",21-0000,major,400,10.2,16.10,33480,3.2,9.37,11.56,14.57,20.75,25.56,19500,24050,30320,43170,53160,2005
5108,AR,26300,"Hot Springs, AR",23-0000,major,150,5.6,20.03,41660,8.4,9.66,12.04,19.09,25.77,28.65,20080,25040,39700,53590,59590,2005
5111,AR,26300,"Hot Springs, AR",25-0000,major,1630,10.0,17.14,35640,2.7,7.35,14.40,18.14,21.19,24.15,15290,29960,37720,44070,50240,2005
5121,AR,26300,"Hot Springs, AR",27-0000,major,280,22.1,16.26,33830,12.0,6.83,8.73,12.25,18.90,25.07,14210,18150,25470,39310,52140,2005
