,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
131252,TX,36220,"Odessa, TX",25-0000,major,3670,14.7,21.15,43990,5.5,7.27,12.66,20.94,24.53,32.80,15120,26330,43560,51030,68230,2007
131258,TX,36220,"Odessa, TX",27-0000,major,360,16.7,16.16,33610,7.2,6.73,8.46,12.20,20.60,27.23,13990,17600,25390,42840,56640,2007
131262,TX,36220,"Odessa, TX",29-0000,major,2630,9.0,26.51,55150,3.4,12.67,17.36,22.88,29.63,41.60,26360,36100,47580,61630,86540,2007
131278,TX,36220,"Odessa, TX",31-0000,major,1000,9.2,10.56,21960,3.6,7.59,8.30,9.49,11.47,14.66,15780,17260,19730,23850,30490,2007
131285,TX,36220,"Odessa, TX",33-0000,major,840,26.2,17.52,36450,6.2,8.67,11.95,17.75,22.37,25.62,18030,24860,36920,46530,53290,2007
131288,TX,36220,"Odessa, TX",35-0000,major,5230,4.4,8.01,16660,2.4,5.70,6.20,7.03,8.75,11.55,11860,12900,14620,18200,24020,2007
131301,TX,36220,"Odessa, TX",37-0000,major,1220,5.4,9.03,18770,2.1,6.02,7.03,8.60,10.47,12.71,12520,14620,17880,21780,26440,2007
131306,TX,36220,"Odessa, TX",39-0000,major,**,**,7.76,16140,6.2,5.64,6.13,6.93,8.51,11.46,11740,12740,14420,17690,23830,2007
131315,TX,36220,"Odessa, TX",41-0000,major,6470,4.4,14.45,30070,4.0,6.12,7.28,10.37,18.35,27.25,12730,15140,21580,38170,56680,2007
131329,TX,36220,"Odessa, TX",43-0000,major,8900,5.1,12.71,26450,1.6,7.36,9.18,11.55,15.01,20.11,15300,19090,24020,31230,41830,2007
131356,TX,36220,"Odessa, TX",47-0000,major,6620,8.5,16.02,33320,3.6,8.74,10.80,14.15,19.57,25.02,18180,22470,29430,40710,52030,2007
131375,TX,36220,"Odessa, TX",49-0000,major,3420,9.2,15.85,32970,2.4,8.87,11.22,14.62,19.03,24.82,18440,23330,30400,39570,51630,2007
131388,TX,36220,"Odessa, TX",51-0000,major,5160,8.2,15.35,31920,4.4,7.82,10.08,13.90,18.88,26.35,16270,20960,28900,39270,54810,2007
131411,TX,36220,"Odessa, TX",53-0000,major,4520,7.1,13.23,27520,2.9,6.66,8.85,12.13,16.11,21.60,13860,18410,25230,33500,44920,2007
131425,TX,41660,"San Angelo, TX",11-0000,major,1520,11.2,37.06,77080,4.1,16.45,21.83,30.93,45.78,67.96,34220,45410,64330,95210,141350,2007
131438,TX,41660,"San Angelo, TX",13-0000,major,1530,10.4,23.01,47860,2.4,12.97,16.75,21.75,28.34,35.22,26990,34840,45250,58940,73250,2007
131450,TX,41660,"San Angelo, TX",15-0000,major,1270,44.0,29.93,62260,3.1,18.36,23.25,29.91,36.13,43.18,38180,48350,62210,75140,89820,2007
131458,TX,41660,"San Angelo, TX",17-0000,major,720,34.9,31.36,65220,11.4,15.25,20.80,28.32,41.35,53.54,31710,43270,58910,86010,111370,2007
131462,TX,41660,"San Angelo, TX",19-0000,major,260,19.0,19.13,39790,7.6,6.59,11.53,18.00,23.42,35.01,13710,23980,37450,48700,72820,2007
131464,TX,41660,"San Angelo, TX",21-0000,major,280,7.6,19.28,40110,4.6,12.91,14.74,18.55,23.22,28.28,26860,30660,38580,48300,58830,2007
131468,TX,41660,"San Angelo, TX",23-0000,major,110,38.0,24.57,51100,3.8,12.59,16.50,22.85,30.35,39.49,26180,34320,47540,63120,82140,2007
131470,TX,41660,"San Angelo, TX",25-0000,major,3040,2.6,18.80,39100,3.3,7.37,14.35,18.58,23.10,28.86,15330,29840,38640,48040,60030,2007
131480,TX,41660,"San Angelo, TX",27-0000,major,450,10.1,13.51,28090,5.7,6.32,7.72,11.37,16.40,25.69,13150,16050,23650,34100,53430,2007
131486,TX,41660,"San Angelo, TX",29-0000,major,2290,13.7,30.15,62710,7.4,12.61,16.04,21.48,29.83,61.81,26220,33370,44680,62050,128570,2007
131500,TX,41660,"San Angelo, TX",31-0000,major,1160,13.0,9.89,20580,2.4,6.88,7.96,9.17,11.10,13.20,14320,16550,19080,23090,27460,2007
131506,TX,41660,"San Angelo, TX",33-0000,major,770,48.8,22.47,46740,3.9,9.92,13.47,21.61,29.64,38.01,20620,28020,44960,61640,79060,2007
131512,TX,41660,"San Angelo, TX",35-0000,major,4310,6.8,7.93,16500,2.3,5.71,6.23,7.10,8.79,11.35,11880,12970,14770,18280,23610,2007
131525,TX,41660,"San Angelo, TX",37-0000,major,1390,10.4,9.09,18910,3.0,5.98,6.89,8.34,10.42,13.21,12450,14330,17350,21680,27480,2007
131531,TX,41660,"San Angelo, TX",39-0000,major,2240,37.0,8.05,16740,7.0,5.65,6.14,6.95,8.42,12.38,11750,12760,14450,17520,25740,2007
131540,TX,41660,"San Angelo, TX",41-0000,major,4640,4.2,12.56,26130,3.6,6.00,6.95,9.11,14.87,23.73,12480,14460,18940,30930,49360,2007
131553,TX,41660,"San Angelo, TX",43-0000,major,7330,4.7,12.70,26410,3.1,6.90,8.73,11.58,15.39,20.41,14360,18170,24080,32010,42440,2007
131584,TX,41660,"San Angelo, TX",45-0000,major,100,49.9,13.21,27480,8.5,6.60,8.38,11.39,19.44,22.42,13730,17440,23700,40440,46620,2007
131585,TX,41660,"San Angelo, TX",47-0000,major,**,**,14.02,29150,4.4,8.29,10.35,12.23,16.80,22.37,17240,21530,25430,34940,46520,2007
131596,TX,41660,"San Angelo, TX",49-0000,major,2270,13.9,15.93,33140,2.8,8.01,10.47,14.34,20.91,26.41,16660,21780,29840,43490,54920,2007
131611,TX,41660,"San Angelo, TX",51-0000,major,2900,8.2,12.05,25070,5.1,6.27,7.75,11.11,14.69,19.20,13030,16120,23110,30550,39940,2007
131629,TX,41660,"San Angelo, TX",53-0000,major,2130,6.2,10.25,21320,4.0,5.91,6.79,8.58,11.40,17.91,12290,14120,17850,23720,37250,2007
131641,TX,41700,"San Antonio, TX",11-0000,major,32690,2.7,41.14,85570,1.2,17.51,24.89,36.01,50.59,#,36420,51760,74900,105220,#,2007
131673,TX,41700,"San Antonio, TX",13-0000,major,35770,3.4,26.30,54700,3.3,13.46,17.40,24.33,32.44,41.54,27990,36190,50610,67480,86400,2007
131701,TX,41700,"San Antonio, TX",15-0000,major,16820,5.7,29.93,62240,1.4,16.50,22.16,29.03,36.71,45.20,34320,46090,60390,76360,94020,2007
131715,TX,41700,"San Antonio, TX",17-0000,major,11550,6.6,29.07,60470,3.2,13.71,18.74,27.49,37.37,47.31,28520,38980,57180,77720,98400,2007
131741,TX,41700,"San Antonio, TX",19-0000,major,6700,5.0,27.76,57740,3.7,12.42,16.73,24.40,35.48,47.77,25840,34800,50750,73790,99360,2007
131767,TX,41700,"San Antonio, TX",21-0000,major,7800,5.6,18.65,38780,3.1,10.16,13.17,16.98,23.73,29.64,21130,27400,35310,49360,61640,2007
131782,TX,41700,"San Antonio, TX",23-0000,major,5920,8.9,36.84,76630,6.2,13.22,18.46,29.18,46.33,#,27490,38400,60690,96360,#,2007
131790,TX,41700,"San Antonio, TX",25-0000,major,56310,1.6,20.39,42410,3.2,7.92,11.61,20.47,24.88,30.64,16470,24150,42570,51750,63730,2007
131836,TX,41700,"San Antonio, TX",27-0000,major,9080,6.9,19.75,41080,3.7,7.65,11.01,16.69,24.57,33.67,15900,22900,34710,51110,70030,2007
131865,TX,41700,"San Antonio, TX",29-0000,major,41470,3.4,28.54,59360,2.3,12.53,16.97,24.11,31.48,49.43,26050,35290,50150,65490,102810,2007
131912,TX,41700,"San Antonio, TX",31-0000,major,22250,5.0,10.87,22610,2.1,6.61,8.18,9.96,12.21,15.42,13740,17000,20720,25400,32080,2007
131926,TX,41700,"San Antonio, TX",33-0000,major,21490,6.9,16.41,34130,5.9,7.57,9.67,15.08,21.99,27.38,15740,20110,31360,45740,56950,2007
131943,TX,41700,"San Antonio, TX",35-0000,major,80070,1.8,8.31,17280,1.0,5.77,6.35,7.34,9.25,12.14,12000,13200,15280,19240,25260,2007
131960,TX,41700,"San Antonio, TX",37-0000,major,29240,3.4,9.42,19590,1.4,6.17,7.34,8.83,10.86,13.55,12830,15270,18360,22600,28170,2007
131970,TX,41700,"San Antonio, TX",39-0000,major,27250,5.6,7.97,16590,2.1,5.74,6.27,7.14,8.65,11.30,11950,13030,14840,18000,23510,2007
131993,TX,41700,"San Antonio, TX",41-0000,major,86070,3.2,14.00,29130,1.9,6.33,7.73,9.79,16.04,26.11,13170,16080,20370,33370,54310,2007
132013,TX,41700,"San Antonio, TX",43-0000,major,156920,2.8,13.55,28190,1.4,7.72,9.72,12.48,16.38,21.31,16050,20210,25960,34060,44330,2007
132066,TX,41700,"San Antonio, TX",45-0000,major,960,33.6,8.68,18060,9.2,5.73,6.27,7.17,9.15,14.31,11910,13040,14910,19040,29770,2007
132072,TX,41700,"San Antonio, TX",47-0000,major,38830,4.4,14.34,29830,1.2,8.67,10.47,13.18,17.00,22.15,18020,21780,27420,35360,46060,2007
132114,TX,41700,"San Antonio, TX",49-0000,major,33730,3.6,16.25,33800,1.6,8.77,11.14,14.97,20.35,25.41,18240,23170,31150,42340,52840,2007
132150,TX,41700,"San Antonio, TX",51-0000,major,42810,4.5,12.79,26590,2.1,7.33,8.82,11.49,15.43,19.58,15250,18350,23890,32090,40730,2007
132232,TX,41700,"San Antonio, TX",53-0000,major,48420,3.3,12.30,25590,1.3,6.89,8.48,11.00,14.73,19.44,14330,17630,22890,30630,40430,2007
132260,TX,43300,"Sherman-Denison, TX",11-0000,major,1740,8.9,34.88,72550,2.4,15.58,20.82,30.41,44.69,60.10,32400,43300,63250,92960,125000,2007
132274,TX,43300,"Sherman-Denison, TX",13-0000,major,1060,19.2,25.20,52420,6.0,12.49,16.23,21.57,30.76,41.74,25970,33760,44870,63980,86820,2007
132284,TX,43300,"Sherman-Denison, TX",15-0000,major,510,46.2,29.04,60400,3.3,12.96,20.24,28.31,36.12,46.14,26950,42110,58870,75130,95960,2007
132288,TX,43300,"Sherman-Denison, TX",17-0000,major,920,11.2,28.10,58450,8.3,10.57,17.08,28.33,37.56,46.48,21990,35530,58930,78130,96680,2007
132295,TX,43300,"Sherman-Denison, TX",19-0000,major,170,28.3,28.51,59300,7.3,12.87,18.58,28.55,37.33,45.65,26760,38650,59390,77640,94940,2007
132297,TX,43300,"Sherman-Denison, TX",21-0000,major,350,3.7,18.48,38430,2.6,7.71,12.93,18.16,23.86,28.76,16030,26890,37770,49640,59830,2007
132300,TX,43300,"Sherman-Denison, TX",23-0000,major,180,24.1,35.63,74110,9.7,13.46,17.89,24.26,49.60,#,27990,37200,50460,103180,#,2007
132304,TX,43300,"Sherman-Denison, TX",25-0000,major,3050,3.9,17.17,35710,2.1,7.06,11.16,17.69,22.22,26.40,14680,23220,36790,46210,54910,2007
132317,TX,43300,"Sherman-Denison, TX",27-0000,major,360,14.7,15.66,32580,7.5,7.97,9.70,12.06,19.47,28.99,16590,20180,25090,40490,60300,2007
132320,TX,43300,"Sherman-Denison, TX",29-0000,major,3130,25.8,23.52,48920,4.0,12.11,15.84,21.05,27.75,34.72,25190,32940,43780,57710,72220,2007
132336,TX,43300,"Sherman-Denison, TX",31-0000,major,1410,15.3,10.34,21510,4.7,6.78,8.01,9.29,12.33,15.15,14090,16650,19320,25640,31520,2007
132342,TX,43300,"Sherman-Denison, TX",33-0000,major,900,5.6,16.62,34580,3.9,7.14,12.65,16.78,20.12,25.17,14840,26320,34900,41860,52360,2007
132346,TX,43300,"Sherman-Denison, TX",35-0000,major,4140,4.2,8.17,16990,1.7,5.76,6.33,7.29,8.95,11.88,11990,13170,15160,18620,24700,2007
132361,TX,43300,"Sherman-Denison, TX",37-0000,major,1090,7.7,9.55,19860,2.4,6.33,7.57,8.84,10.87,13.68,13170,15760,18390,22610,28450,2007
132366,TX,43300,"Sherman-Denison, TX",39-0000,major,1110,14.4,8.46,17600,6.2,5.86,6.42,7.53,9.99,11.84,12190,13360,15660,20780,24620,2007
132373,TX,43300,"Sherman-Denison, TX",41-0000,major,4660,8.0,12.97,26970,3.7,6.19,7.44,9.76,15.02,24.90,12870,15470,20300,31250,51800,2007
132386,TX,43300,"Sherman-Denison, TX",43-0000,major,7130,7.3,12.49,25980,1.9,6.96,8.71,11.35,15.23,19.75,14470,18110,23610,31670,41080,2007
132417,TX,43300,"Sherman-Denison, TX",47-0000,major,1250,8.0,14.67,30520,2.8,9.17,10.98,13.98,17.97,21.25,19070,22830,29080,37370,44200,2007
132428,TX,43300,"Sherman-Denison, TX",49-0000,major,2050,15.4,17.32,36020,3.2,9.86,12.54,16.38,21.39,26.66,20510,26090,34070,44480,55460,2007
132438,TX,43300,"Sherman-Denison, TX",51-0000,major,3520,8.3,13.29,27640,2.4,7.94,9.69,12.07,15.60,19.54,16520,20160,25110,32450,40630,2007
132462,TX,43300,"Sherman-Denison, TX",53-0000,major,2590,7.7,11.64,24200,2.9,6.59,8.45,10.82,14.14,17.57,13710,17570,22500,29410,36550,2007
132478,TX,45500,"Texarkana-Texarkana, TX-AR",11-0000,major,1850,8.5,33.54,69760,4.4,14.30,20.75,28.90,40.96,56.99,29730,43160,60100,85190,118530,2007
132492,TX,45500,"Texarkana-Texarkana, TX-AR",13-0000,major,1390,6.0,23.98,49890,2.7,14.58,17.52,23.42,29.55,35.82,30320,36440,48710,61460,74520,2007
132502,TX,45500,"Texarkana-Texarkana, TX-AR",15-0000,major,280,12.5,24.70,51370,8.1,11.09,16.25,23.46,33.90,41.35,23070,33790,48800,70500,86020,2007
132505,TX,45500,"Texarkana-Texarkana, TX-AR",17-0000,major,440,15.1,24.48,50920,3.6,11.81,17.18,24.17,29.76,37.66,24560,35740,50270,61910,78330,2007
132508,TX,45500,"Texarkana-Texarkana, TX-AR",19-0000,major,220,27.0,36.57,76060,12.2,13.70,23.66,32.89,46.23,65.37,28500,49220,68410,96150,135980,2007
132509,TX,45500,"Texarkana-Texarkana, TX-AR",21-0000,major,710,14.3,15.78,32820,5.4,6.74,9.97,14.16,20.53,26.88,14020,20730,29450,42710,55900,2007
132519,TX,45500,"Texarkana-Texarkana, TX-AR",23-0000,major,220,16.2,24.08,50090,12.1,11.34,14.31,20.77,30.54,39.33,23590,29760,43200,63520,81810,2007
132523,TX,45500,"Texarkana-Texarkana, TX-AR",25-0000,major,3210,6.7,16.59,34500,2.1,6.94,12.30,16.86,21.22,24.27,14440,25590,35060,44140,50480,2007
132534,TX,45500,"Texarkana-Texarkana, TX-AR",27-0000,major,300,12.8,16.59,34510,14.0,6.63,8.28,12.64,19.57,41.09,13780,17220,26290,40700,85460,2007
132538,TX,45500,"Texarkana-Texarkana, TX-AR",29-0000,major,3790,22.1,25.80,53660,3.3,11.49,15.19,22.29,29.79,43.67,23900,31590,46360,61960,90830,2007
132555,TX,45500,"Texarkana-Texarkana, TX-AR",31-0000,major,2020,11.8,9.63,20040,5.9,5.94,6.80,8.45,11.10,14.04,12350,14140,17580,23080,29210,2007
132563,TX,45500,"Texarkana-Texarkana, TX-AR",33-0000,major,1380,3.0,15.99,33250,3.7,9.26,12.02,14.35,19.70,25.43,19260,24990,29840,40970,52900,2007
132568,TX,45500,"Texarkana-Texarkana, TX-AR",35-0000,major,4840,3.0,7.90,16430,1.7,5.86,6.48,7.13,8.45,10.63,12200,13480,14820,17570,22110,2007
132582,TX,45500,"Texarkana-Texarkana, TX-AR",37-0000,major,1410,10.6,8.25,17150,1.8,5.86,6.55,7.46,9.01,11.57,12180,13620,15510,18750,24060,2007
132588,TX,45500,"Texarkana-Texarkana, TX-AR",39-0000,major,1170,21.4,7.82,16260,3.6,5.66,6.18,6.94,8.30,10.92,11770,12850,14440,17270,22720,2007
132598,TX,45500,"Texarkana-Texarkana, TX-AR",41-0000,major,5820,5.0,11.72,24370,2.6,6.14,6.97,8.94,14.17,20.90,12770,14490,18580,29480,43470,2007
132609,TX,45500,"Texarkana-Texarkana, TX-AR",43-0000,major,8680,3.9,12.40,25790,2.6,7.09,8.73,11.33,15.16,19.29,14740,18160,23570,31530,40120,2007
132642,TX,45500,"Texarkana-Texarkana, TX-AR",45-0000,major,**,**,13.22,27490,24.7,6.79,8.12,9.42,18.26,20.03,14110,16890,19590,37970,41660,2007
132644,TX,45500,"Texarkana-Texarkana, TX-AR",47-0000,major,1850,5.0,14.28,29700,4.2,8.10,10.42,13.82,17.73,21.59,16850,21670,28740,36880,44910,2007
132658,TX,45500,"Texarkana-Texarkana, TX-AR",49-0000,major,4050,4.1,17.17,35710,4.8,9.20,13.21,17.42,20.95,24.03,19130,27490,36230,43570,49970,2007
132673,TX,45500,"Texarkana-Texarkana, TX-AR",51-0000,major,3710,7.7,16.22,33740,7.0,7.98,11.04,16.07,21.20,24.48,16610,22970,33430,44100,50920,2007
132696,TX,45500,"Texarkana-Texarkana, TX-AR",53-0000,major,4120,6.2,12.86,26740,3.9,6.51,7.75,11.49,17.02,21.33,13550,16120,23890,35410,44370,2007
132712,TX,46340,"Tyler, TX",11-0000,major,3550,4.1,38.74,80570,3.3,16.43,23.76,33.10,46.35,#,34170,49430,68860,96410,#,2007
132733,TX,46340,"Tyler, TX",13-0000,major,2200,6.9,24.69,51360,2.9,12.84,16.66,22.16,29.47,39.75,26710,34660,46100,61290,82680,2007
132750,TX,46340,"Tyler, TX",15-0000,major,620,16.0,24.16,50260,4.3,12.12,16.26,22.24,31.18,40.03,25210,33820,46270,64860,83260,2007
132757,TX,46340,"Tyler, TX",17-0000,major,1190,13.3,24.18,50300,7.3,9.33,12.83,21.10,32.31,44.80,19410,26680,43880,67200,93190,2007
132771,TX,46340,"Tyler, TX",19-0000,major,330,15.6,27.17,56510,8.1,12.72,15.58,23.06,29.97,52.51,26450,32400,47970,62330,109210,2007
132773,TX,46340,"Tyler, TX",21-0000,major,1070,18.5,17.16,35690,4.1,10.11,12.49,15.40,21.69,27.13,21030,25990,32040,45120,56430,2007
132781,TX,46340,"Tyler, TX",23-0000,major,680,17.3,36.76,76470,8.7,13.42,16.89,25.07,45.07,#,27910,35130,52150,93740,#,2007
132785,TX,46340,"Tyler, TX",25-0000,major,5410,2.1,18.62,38720,2.7,7.80,12.94,18.58,23.19,28.49,16230,26920,38640,48240,59260,2007
132810,TX,46340,"Tyler, TX",27-0000,major,810,8.3,15.96,33190,3.8,7.55,9.95,13.63,19.02,26.68,15700,20700,28340,39570,55500,2007
132821,TX,46340,"Tyler, TX",29-0000,major,7550,6.6,28.59,59470,4.7,12.97,16.93,22.92,30.45,48.71,26980,35210,47660,63340,101320,2007
132848,TX,46340,"Tyler, TX",31-0000,major,4260,16.6,10.59,22020,3.8,6.63,8.12,10.18,11.87,14.41,13790,16890,21170,24680,29970,2007
132859,TX,46340,"Tyler, TX",33-0000,major,1610,3.6,15.70,32650,5.8,7.77,10.49,13.87,20.83,25.71,16150,21830,28860,43320,53470,2007
132864,TX,46340,"Tyler, TX",35-0000,major,7980,3.6,7.82,16260,1.2,5.70,6.20,7.03,8.48,11.25,11850,12890,14610,17640,23390,2007
132879,TX,46340,"Tyler, TX",37-0000,major,2870,7.6,9.14,19010,2.8,5.98,6.85,8.30,9.82,13.42,12430,14260,17260,20420,27900,2007
132885,TX,46340,"Tyler, TX",39-0000,major,2270,9.6,8.56,17810,7.5,5.76,6.24,7.04,9.31,13.92,11990,12990,14650,19360,28960,2007
132894,TX,46340,"Tyler, TX",41-0000,major,10140,3.6,13.62,28340,3.7,6.08,7.22,9.29,16.61,24.83,12640,15010,19320,34560,51640,2007
132909,TX,46340,"Tyler, TX",43-0000,major,15260,3.5,12.87,26770,1.2,7.55,9.18,11.88,15.32,19.87,15700,19080,24700,31870,41330,2007
132950,TX,46340,"Tyler, TX",45-0000,major,210,29.3,9.19,19120,4.8,6.06,7.03,8.29,10.28,15.08,12600,14610,17250,21380,31370,2007
132952,TX,46340,"Tyler, TX",47-0000,major,4360,13.6,14.26,29670,2.9,8.94,10.88,13.52,16.70,21.74,18600,22620,28110,34740,45210,2007
132970,TX,46340,"Tyler, TX",49-0000,major,3540,9.8,17.03,35410,2.3,9.88,12.20,15.82,20.47,27.30,20550,25380,32910,42570,56790,2007
132987,TX,46340,"Tyler, TX",51-0000,major,6730,11.0,14.26,29660,4.7,8.01,9.67,12.92,17.52,23.82,16670,20120,26880,36440,49540,2007
133020,TX,46340,"Tyler, TX",53-0000,major,8140,4.5,12.81,26630,2.7,6.69,8.40,11.34,15.98,20.84,13910,17480,23580,33240,43360,2007
133038,TX,47020,"Victoria, TX",11-0000,major,1840,7.2,37.59,78190,4.2,14.73,21.64,31.30,49.18,69.55,30640,45010,65110,102290,144670,2007
133053,TX,47020,"Victoria, TX",13-0000,major,1100,9.4,23.89,49690,3.8,11.45,16.00,21.46,29.49,38.01,23810,33270,44630,61350,79070,2007
133065,TX,47020,"Victoria, TX",15-0000,major,230,10.6,24.95,51890,5.2,13.55,16.59,23.11,31.15,41.28,28180,34500,48080,64790,85860,2007
133068,TX,47020,"Victoria, TX",17-0000,major,890,17.1,30.68,63810,6.8,12.78,20.21,29.42,39.81,50.65,26580,42030,61190,82810,105340,2007
133079,TX,47020,"Victoria, TX",19-0000,major,650,10.8,29.81,62010,5.0,18.92,25.42,28.18,31.06,42.54,39350,52880,58610,64610,88490,2007
133084,TX,47020,"Victoria, TX",21-0000,major,460,4.4,18.93,39370,3.3,12.11,13.66,17.54,23.26,27.92,25200,28420,36480,48380,58080,2007
133089,TX,47020,"Victoria, TX",23-0000,major,130,21.2,21.75,45240,10.9,6.62,13.95,21.05,28.54,38.91,13760,29020,43790,59350,80930,2007
133092,TX,47020,"Victoria, TX",25-0000,major,3010,3.3,17.67,36750,4.2,6.90,11.97,18.64,22.57,26.09,14350,24900,38780,46950,54280,2007
133105,TX,47020,"Victoria, TX",27-0000,major,290,19.8,12.90,26840,8.9,6.51,8.16,10.74,14.51,20.10,13540,16960,22340,30180,41820,2007
133108,TX,47020,"Victoria, TX",29-0000,major,3010,6.7,25.32,52670,4.0,11.57,14.35,20.57,28.18,39.14,24060,29840,42790,58610,81420,2007
133123,TX,47020,"Victoria, TX",31-0000,major,1480,5.4,10.15,21120,2.9,6.86,8.09,9.33,11.36,13.93,14280,16830,19410,23640,28970,2007
133130,TX,47020,"Victoria, TX",33-0000,major,1020,27.1,17.41,36210,5.4,9.02,12.79,16.72,20.78,28.03,18760,26600,34770,43230,58310,2007
133135,TX,47020,"Victoria, TX",35-0000,major,4240,3.5,7.57,15750,2.0,5.72,6.19,6.98,8.27,10.33,11890,12880,14520,17190,21480,2007
133150,TX,47020,"Victoria, TX",37-0000,major,1260,8.3,8.91,18530,3.0,5.85,6.54,7.86,10.61,13.83,12170,13600,16340,22070,28760,2007
133155,TX,47020,"Victoria, TX",39-0000,major,1130,8.9,7.45,15490,5.5,5.72,6.12,6.79,7.86,10.56,11900,12730,14120,16340,21970,2007
133161,TX,47020,"Victoria, TX",41-0000,major,5560,4.6,13.25,27570,3.8,6.16,7.33,9.46,15.61,25.67,12810,15250,19670,32460,53390,2007
133173,TX,47020,"Victoria, TX",43-0000,major,7420,5.1,12.04,25040,1.9,6.78,8.54,11.13,14.33,18.51,14100,17760,23140,29810,38500,2007
133204,TX,47020,"Victoria, TX",47-0000,major,5370,18.7,15.60,32460,2.9,8.74,10.64,13.85,18.25,25.52,18180,22120,28810,37960,53080,2007
133219,TX,47020,"Victoria, TX",49-0000,major,2960,9.1,17.67,36750,3.5,8.90,11.48,15.39,23.25,30.08,18520,23870,32010,48350,62570,2007
133234,TX,47020,"Victoria, TX",51-0000,major,4070,15.7,17.09,35550,7.5,8.11,9.97,15.04,22.54,30.47,16870,20730,31280,46890,63380,2007
133256,TX,47020,"Victoria, TX",53-0000,major,3440,9.9,12.76,26530,3.6,6.33,7.96,11.53,15.26,22.00,13180,16550,23980,31740,45750,2007
133273,TX,47380,"Waco, TX",11-0000,major,4000,4.3,37.22,77420,2.0,17.21,23.41,31.72,44.74,64.61,35810,48690,65990,93060,134380,2007
133295,TX,47380,"Waco, TX",13-0000,major,3460,9.6,24.74,51470,2.2,12.86,16.95,23.21,30.52,38.88,26740,35250,48280,63490,80870,2007
133315,TX,47380,"Waco, TX",15-0000,major,1030,11.4,24.88,51740,2.8,13.67,17.77,22.64,30.43,38.72,28440,36960,47090,63300,80530,2007
133323,TX,47380,"Waco, TX",17-0000,major,1110,22.8,27.72,57670,5.4,13.09,17.69,24.88,33.62,45.71,27230,36790,51740,69930,95080,2007
133333,TX,47380,"Waco, TX",19-0000,major,520,19.0,26.95,56060,7.0,12.70,16.47,22.70,32.58,53.84,26420,34260,47210,67760,111980,2007
133339,TX,47380,"Waco, TX",21-0000,major,980,11.2,18.25,37950,3.8,10.51,13.06,17.02,22.91,28.46,21860,27170,35410,47650,59200,2007
133347,TX,47380,"Waco, TX",23-0000,major,500,14.4,37.76,78540,18.6,13.06,16.67,26.92,51.26,#,27170,34670,55980,106610,#,2007
133350,TX,47380,"Waco, TX",25-0000,major,6750,9.7,19.79,41160,6.6,7.88,13.36,19.17,24.06,30.45,16380,27780,39870,50040,63340,2007
133370,TX,47380,"Waco, TX",27-0000,major,960,9.8,17.63,36680,6.2,7.25,10.37,14.77,21.89,30.21,15080,21560,30730,45530,62830,2007
133381,TX,47380,"Waco, TX",29-0000,major,4870,14.0,29.12,60570,6.3,12.91,16.66,23.32,30.75,54.04,26840,34660,48500,63950,112410,2007
133403,TX,47380,"Waco, TX",31-0000,major,3030,12.8,10.12,21060,5.9,5.97,6.82,9.09,12.07,15.74,12410,14190,18900,25110,32740,2007
133411,TX,47380,"Waco, TX",33-0000,major,1800,12.9,16.94,35230,4.8,7.61,11.12,15.37,22.07,27.61,15820,23130,31970,45910,57430,2007
133417,TX,47380,"Waco, TX",35-0000,major,9090,2.3,7.88,16390,1.8,5.72,6.21,7.04,8.50,10.91,11900,12920,14630,17680,22690,2007
133431,TX,47380,"Waco, TX",37-0000,major,3730,14.7,9.33,19410,2.8,6.05,7.03,8.67,10.55,13.66,12590,14620,18040,21950,28410,2007
133438,TX,47380,"Waco, TX",39-0000,major,2880,5.1,7.86,16350,5.8,5.71,6.17,6.94,8.16,12.30,11870,12840,14440,16980,25590,2007
133447,TX,47380,"Waco, TX",41-0000,major,10460,6.0,13.75,28590,3.6,6.42,7.84,10.13,16.06,25.19,13360,16300,21060,33400,52400,2007
133463,TX,47380,"Waco, TX",43-0000,major,17290,3.9,12.77,26570,1.6,7.16,9.31,11.95,15.05,19.83,14890,19360,24850,31300,41250,2007
133503,TX,47380,"Waco, TX",45-0000,major,100,30.0,9.16,19050,9.3,5.80,6.40,7.51,10.77,15.15,12070,13300,15630,22410,31510,2007
133506,TX,47380,"Waco, TX",47-0000,major,4540,11.0,13.41,27890,2.5,7.89,9.51,12.14,16.52,21.71,16420,19780,25260,34350,45150,2007
133524,TX,47380,"Waco, TX",49-0000,major,4910,10.9,16.03,33340,2.2,8.79,11.31,14.85,19.58,25.18,18280,23520,30890,40720,52380,2007
133547,TX,47380,"Waco, TX",51-0000,major,10570,6.2,13.05,27150,2.2,7.88,9.48,11.69,15.23,20.65,16390,19720,24310,31670,42950,2007
